date,user,location,text
2023-03-06 07:49:26+00:00,Success4Sussexs,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 07:47:18+00:00,FifaRahman,"Leeds, England","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 07:47:08+00:00,RedPillSimo,Australia,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 07:41:54+00:00,heiko_jahr,Erlangen,"Is a sixth shot coming? “People are already in the habit of getting an annual influenza vaccine in the fall, so the… https://t.co/1fTpP5uQ9K"
2023-03-06 07:41:36+00:00,jamesmfahy,"London, England","How Did All of this Happen?
#coronavirus #lockdown #COVID19 #vaccine #mask #PoliceState https://t.co/DZkdRwcGmR via @brownstoneinst"
2023-03-06 07:41:35+00:00,ann_mcnitt,,"RT @doritmi: Court temporarily blocks repeal of NY's #covid19 vaccine mandate for healthcare workers, putting on hold a problematic lower c…"
2023-03-06 07:40:47+00:00,real_GGoswami,Australia,"[Src]:-
FOI 3953 - https://t.co/6iA8jMZBk4

COVID-19 vaccine weekly safety report 27-05-2021:-
https://t.co/j6axC9O38q

#COVID19 
#Australia"
2023-03-06 07:40:47+00:00,gotanynews,,"Pfizer facing a $3 trillion dollar lawsuit

#Pfizer #lawsuit #vaccine #vaccines #vaccineinjuries #corona #covid… https://t.co/GhwQN9BcHg"
2023-03-06 07:40:41+00:00,real_GGoswami,Australia,"Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not… https://t.co/khzQAlBR0E"
2023-03-06 07:40:39+00:00,real_GGoswami,Australia,"In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19… https://t.co/wSN69mFTcJ"
2023-03-06 07:39:39+00:00,rodochri90,,"Why is no one talking about this?

End of 2022.
From a free heart screening event.

6 out of 343 people with cardia… https://t.co/qH0gAMuwOx"
2023-03-06 07:39:35+00:00,Goodvibes1426,World Over,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 07:39:03+00:00,oyoeoc,Ibadan,"RT @NCDCgov: #COVID19 is still a health threat

If you are experiencing symptoms associated with #COVID19, visit the nearest testing centre…"
2023-03-06 07:35:06+00:00,MeriHolm,"Georgetown, TX","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 07:35:02+00:00,Kaygirl8Lawana,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 07:34:58+00:00,badrinath5,,"RT @moneycontrolcom: Are heart attacks in young people linked to COVID-19 vaccines or long COVID? 🫀

Here's what experts say 👇
https://t.co…"
2023-03-06 07:32:26+00:00,Lieslfor,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:31:34+00:00,joshuah88259129,,@judynor00320887 Covid19 vaccine don't work. You can still get the virus. Duh
2023-03-06 07:30:51+00:00,MargoCa26504030,Australia,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 07:29:06+00:00,uwaoma_loretta,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 07:22:58+00:00,colleencecile71,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:22:47+00:00,Jerrod55225384,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:21:32+00:00,Theresa99940015,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:21:08+00:00,psychic_driver,WokeAnda,"Obviously, I’ll be suspended for telling the truth about what should happen to this guy @MattHancock. Regardless, i… https://t.co/0gFAC3CyAd"
2023-03-06 07:20:58+00:00,_morningstar,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:17:24+00:00,CVaccinebot,,"🌎 Global COVID-19 vaccine rollout

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩⬜⬜⬜⬜⬜ 69.68% (estimate)

Vaccine doses deployed: 13.3B
The rollout see… https://t.co/EXKR8TimEE"
2023-03-06 07:15:44+00:00,branndish,"Detroit, MI","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 07:13:31+00:00,ReelyFishy,Michigan,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 07:12:34+00:00,JuneWyckoff,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:11:18+00:00,Giant_pp,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-06 07:08:05+00:00,hehe_bwoyyy,Planet Of The Apes,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 07:06:52+00:00,sonikashree,,"RT @KnKsnksm0: Few weeks ago you were promoting “Indian” covid19 vaccines.  
Findings already there
But you Did NOT stop Promoting them and…"
2023-03-06 07:06:36+00:00,bee_keera32,นนทบุเรี่ยน,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 07:06:31+00:00,beefalo123,Utah,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 07:02:21+00:00,lincoln2266,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 07:00:11+00:00,Orchid63215599,somewhere I belong,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 06:59:11+00:00,timesofindia,,I don't know in what context our president has made that remark but I'd like to keep myself away from this comment… https://t.co/LkjdfXnmst
2023-03-06 06:54:59+00:00,MohawkGardensPS,"Burlington, Ontario","RT @GovCanHealth: (2/3) This spring, adults 65+ years, adult residents of long-term care homes, and adults 18+ who are immunocompromised ma…"
2023-03-06 06:48:27+00:00,wetfdstamp,"Chiang Mai, TH","RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 06:48:16+00:00,SJT4444,,"RT @LibertyQuahog: From the @DailyMontana 
Newly proposed House Bill 645 would ban individuals who received the #COVID19 vaccine from donat…"
2023-03-06 06:46:46+00:00,zeeking63448798,,"RT @KnKsnksm0: Few weeks ago you were promoting “Indian” covid19 vaccines.  
Findings already there
But you Did NOT stop Promoting them and…"
2023-03-06 06:37:49+00:00,johnreiner5,"Bangkok, Thailand","RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 06:37:19+00:00,SaksithCNA,"Bangkok, Thailand","PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs… https://t.co/bywUjWk39t"
2023-03-06 06:34:44+00:00,bischbosch1,Earth,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 06:34:28+00:00,ptpasta,Oklahoma ,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 06:33:22+00:00,ciiroc0030,"Dhaka, Bangladesh",#COVID19 #vaccine #CovidVaccine #AI #NASA #Bitcoin  is a fantastic comic
2023-03-06 06:33:16+00:00,apeejaybee,Australia,5x vax. With my immune system like it is I was there today with bells on to get the new BA4/5. #COVID19 #vaccine
2023-03-06 06:29:55+00:00,SaveAmerica223,"Seattle, WA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 06:28:51+00:00,meghaven247,Jonah Hauer-King's Dimples,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 06:28:40+00:00,ArizonaMelissa,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 06:25:10+00:00,hadjsev,France,"RT @EpochTimesChina: #HongKong received 8,104 reports of adverse events associated with the #COVID19 vaccination, including 120 deaths with…"
2023-03-06 06:16:59+00:00,aleenawoj,"Meeanjin/Brisbane, Australia","RT @LeanneMJohnston: Is #COVID19 vaccine safe in pregnancy? Population based data from Australia shows stillbirth, preterm birth and NICU a…"
2023-03-06 06:16:14+00:00,essigna,,"RT @StrayDogNZ: @KyleDChurch @BobbyMiller202 @byroncclark There was a story on @NZStuff about this earlier this week.

Voices for Freedom c…"
2023-03-06 06:14:22+00:00,Anna5705,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 06:10:38+00:00,Newyork98874026,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 06:08:31+00:00,realaaronmbauer,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 06:08:19+00:00,PatriciaBeloved,"Kampala, Uganda","RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 06:06:58+00:00,lismon96,Texas ,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 06:05:36+00:00,PowerofRealty,"Vancouver, BC",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 06:01:43+00:00,CarajonesU,"Orange County, CA","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:56:55+00:00,11hungrybb,"Scottsdale, AZ",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:54:52+00:00,GingerMEdwin,Land of poutine & politeness.,"RT @vipintukur: Remdesivir for vaccine derived polio infection! 

➡️ In an immunocompromised 50-year-old man with moderate COVID19 who was…"
2023-03-06 05:53:35+00:00,LynnInTheTrees,OH-NE-TX-CO,"RT @Laurie_Garrett: The #Republican Party of Lee County (named after Robert E Lee), #Florida voted to ""ban the jab"", outlawing all #COVID19…"
2023-03-06 05:52:03+00:00,PoliticalShout,,"RT @LetsGoBrando45: “If we use standard under reporting factors from our vaccine event reporting system, the current tally now is 509,000 A…"
2023-03-06 05:51:56+00:00,HPCR8R,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:50:17+00:00,FinchLilllian,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 05:48:42+00:00,LeanneMJohnston,Australia,"Is #COVID19 vaccine safe in pregnancy? Population based data from Australia shows stillbirth, preterm birth and NIC… https://t.co/qhN0biyoOX"
2023-03-06 05:47:08+00:00,KashmirAhead,Jammu & Kashmir,RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-06 05:46:01+00:00,PieterBotha12,cape town,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:44:56+00:00,MaryLouise1208,"Vancouver, British Columbia","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:43:40+00:00,NikitaKitty,,"RT @Laurie_Garrett: The #Republican Party of Lee County (named after Robert E Lee), #Florida voted to ""ban the jab"", outlawing all #COVID19…"
2023-03-06 05:42:41+00:00,isthisthingon93,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:38:11+00:00,curiousinvest17,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:38:10+00:00,DocHuckleberry9,Right behind you.,@MarkG1971ontop @liz_churchill8 @DowdEdward You are not able to offer any proof of some abnormally high rate of dea… https://t.co/KVxxDDd2gx
2023-03-06 05:36:49+00:00,JoshjReynolds2,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 05:33:02+00:00,ComicsCactus,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:32:00+00:00,redellis1,"Ocala, FL",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:30:59+00:00,BalancedEnergy9,New Zealand,"@LakeLifeGirl12 @wokesocieties @JesseBWatters There is NO virus. No-one ""made"" COVID19, the DoD, NIAID and others c… https://t.co/JPjMNxWbsc"
2023-03-06 05:29:01+00:00,LMartle49,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:25:25+00:00,FFF222,Chicago,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:23:18+00:00,PLMarquet,"Toulouse, France","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:22:40+00:00,Ready2Rapture,USA,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:21:16+00:00,JustMyViews1111,"Texas, USA","#TrumpWasRightAboutEverything
Is trending cuz, well, he pretty much was, minus the part about promoting the vaccine… https://t.co/PVdQYyjjdv"
2023-03-06 05:19:20+00:00,burningbush66,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:17:45+00:00,badalta_kashmir,"Srinagar, India",@KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not… https://t.co/l6J4A1LpRU
2023-03-06 05:17:12+00:00,Poetryin0cean,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 05:14:57+00:00,theillusivealyd,"Las Vegas, NV",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:13:53+00:00,caroltatummusic,Austin,"#covid #COVID19 #Covid_19 

COVID vaccine creator found strangled to death in his apartment: Report https://t.co/s3A9Dgzkyk"
2023-03-06 05:11:58+00:00,VivekKu80503223,"Varanasi, India","RT @JayaramKalkur: No mention of #COVID19 #Vaccine yet!!
https://t.co/pwPfKtza3i"
2023-03-06 05:09:26+00:00,DSMaillard,Trinidad and Tobago,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:08:05+00:00,LisaNG_Hawaii01,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:08:04+00:00,annmaria,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:08:00+00:00,GFUniteMankind,Earth,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 05:04:46+00:00,FerdinandfjCom,Burundi,RT @Amref_Worldwide: Suffering the consequences of vaccine nationalism at the height of #COVID19 made Africa to realize that we must do thi…
2023-03-06 05:02:12+00:00,latteIicious,collecting receipts,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 05:01:51+00:00,BCochra14321987,"Ridgeville, IN",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 05:00:12+00:00,HTjari,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:59:48+00:00,HubBucket,"Brooklyn, NY",RT @AmerMedicalAssn: Getting your #COVID19 vaccines and #booster doses is the best way to prevent against severe infection. Here's how to l…
2023-03-06 04:59:11+00:00,ivanaedu,"Beograd brate, Srbija","RT @ivanajpavlovic: #Putin decreed that #COVID19 vaccines be destroyed, and he banned all vaccine imports."
2023-03-06 04:57:16+00:00,aileenacheson,Northern Ireland,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:57:01+00:00,pattyinsb,"Fort Worth, TX",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:52:12+00:00,Charlie92898642,United States,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:51:21+00:00,bcorgan0,"Brisbane, Queensland",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:48:55+00:00,peter_bucksey1,"North West, England",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:48:31+00:00,RedsWichern,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:46:05+00:00,Catholic_Radio,On The Radio!,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:45:13+00:00,jbomey47,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:44:22+00:00,VikkiCrook10,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 04:42:04+00:00,DPearbear,United States,"RT @Assumed37: SHARE THIS! Something seriously doesn't add up in this picture!! #vaccine #COVID19 
https://t.co/BeJ1Dr5siA https://t.co/BCB…"
2023-03-06 04:38:18+00:00,ToddSprengelme,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:36:32+00:00,GermanDeAlmagro,"Almagro, CABA, Argentina",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:34:59+00:00,LJT_is_me,"Georgia, USA","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:34:28+00:00,texasjmr1960,"Houston, TX","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:33:30+00:00,ZoeLightly,In Your Head,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:30:13+00:00,gareuben,"Austin, TX",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:29:57+00:00,tinypossum8,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:28:41+00:00,Worset_Ever,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:28:07+00:00,sillygrandma99,Chicago,@TomthunkitsMind Darwin &amp; the Grim reaper have spoken about Covid19 vaccine
2023-03-06 04:27:49+00:00,MarinusO,"Bloemfontein, South Africa","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:27:43+00:00,NoLibbyHere,The Real Republic,Natural immunity is superior to vaccine immunity - you don’t have to be a genius to have seen this one coming …. 🤡… https://t.co/5banwtvgLl
2023-03-06 04:25:17+00:00,LordDesdu,"Lake Buena Vista, FL","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:24:30+00:00,RogerHohmann,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:23:59+00:00,kfjelsted,"St. Paul, Minnesota","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:23:33+00:00,Mom3CCC,Texan in OK,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:23:26+00:00,play3r_two,,"RT @azrulmohdkhalib: I know Pharmaniaga is desperate to offload its Sinovac COVID19 vaccine stockpile, but this is NOT the way. 

Requiring…"
2023-03-06 04:23:07+00:00,CIDRAP,"Minneapolis, MN","RT @EpochTimes: In late February, the University of Minnesota’s @CIDRAP released their Coronavirus Vaccines R&amp;D Roadmap.

The document, fun…"
2023-03-06 04:22:07+00:00,Hendergirl2,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:20:00+00:00,_HeartofGrace_,"Wisconsin, United States","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 04:18:48+00:00,ianni_patty,"Pennsylvania, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:11:54+00:00,KR_Aware,,"RT @vipintukur: Remdesivir for vaccine derived polio infection! 

➡️ In an immunocompromised 50-year-old man with moderate COVID19 who was…"
2023-03-06 04:09:51+00:00,mtgsowhat,unknown,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 04:09:50+00:00,sheran1248,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:09:00+00:00,jakanyijuka,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:08:42+00:00,truthchaser619,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:05:29+00:00,PestControl4RF,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 04:04:35+00:00,Jay16665647,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:04:34+00:00,mcm_ct_usa,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 04:02:23+00:00,hippiepreneur1,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 03:58:00+00:00,iyaoyas73,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:56:20+00:00,beach3001,,#shorts  #covid19  #vaccine #malone #malone part1 https://t.co/6XX5rekWVe via @YouTube
2023-03-06 03:54:38+00:00,Para_Legacy,,RT @TRUTHSEEKERS111: How much power do drug companies have over Congressional members and media companies are they bought off by Big Pharma…
2023-03-06 03:50:11+00:00,Lukestruth,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:49:12+00:00,Sven21_77,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:49:09+00:00,llsassy1964,,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 03:48:18+00:00,crmorrone,Earth,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:47:30+00:00,hill_tyna,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 03:47:26+00:00,QuTaRi4,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:47:10+00:00,LoseSousa,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:44:35+00:00,Yim1Lim,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:44:07+00:00,rpg3573,Utah,"RT @CaptHogman: The current regime:

- Wrote the fake dossier
- Paid for the manufacture of the Covid19 virus in a foreign lab
- Shut down…"
2023-03-06 03:42:14+00:00,Speak4Tomorrow,,No... #Russia explicitly declared that it had a vaccine *months* after COVID was discovered - impossible if it didn… https://t.co/297gvWULr1
2023-03-06 03:41:41+00:00,layhumanperson,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 03:37:35+00:00,starr3333,NW  North America,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
